Patch,project,bug,test,seed,total test,failing test,time,failures,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Evosuite,16,69,0,0.174,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Evosuite,17,70,0,0.103,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Evosuite,19,68,0,0.481,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Evosuite,20,70,0,0.131,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Evosuite,21,68,0,0.646,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Evosuite,22,66,0,0.092,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Evosuite,23,66,0,0.097,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Evosuite,24,71,0,0.538,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Evosuite,25,68,0,0.498,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Evosuite,26,68,0,0.591,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Evosuite,27,66,0,0.539,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Evosuite,28,66,0,0.157,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Evosuite,29,65,0,0.51,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,1,0,0,0.002,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,2,0,0,0.002,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,3,0,0,0.002,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,4,0,0,0.003,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,5,0,0,0.002,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,6,0,0,0.003,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,7,0,0,0.002,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,8,0,0,0.002,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,9,0,0,0.003,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,10,0,0,0.001,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,11,0,0,0.003,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,12,0,0,0.002,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,13,0,0,0.002,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,14,0,0,0.002,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,15,0,0,0.002,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,16,0,0,0.003,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,17,0,0,0.002,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,18,0,0,0.002,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,19,0,0,0.002,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,20,0,0,0.002,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,21,0,0,0.002,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,22,0,0,0.003,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,23,0,0,0.003,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,24,0,0,0.003,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,25,0,0,0.002,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,26,0,0,0.002,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,27,0,0,0.002,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,28,0,0,0.002,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,29,0,0,0.002,,,,,,,,,,
patch1-Chart-3-Arja.patch,Chart,3,DRR_Randoop,30,0,0,0.003,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,22,40,1,0.373,"1) test38(org.jfree.data.xy.XYSeries_ESTest)	at org.jfree.data.xy.XYSeries_ESTest.test38(XYSeries_ESTest.java:519)",,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,0,37,0,0.476,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,1,35,0,0.384,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,2,35,0,0.157,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,3,37,0,0.37,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,4,37,0,0.386,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,5,35,0,0.522,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,6,41,0,0.078,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,7,35,0,0.391,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,8,38,0,2.132,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,9,38,0,0.364,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,10,39,0,0.072,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,11,36,0,2.045,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,12,37,0,0.367,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,13,35,0,0.367,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,14,38,0,0.393,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,15,41,0,0.368,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,16,34,0,0.366,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,17,37,0,0.392,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,18,39,0,0.37,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,19,37,0,0.39,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,20,38,0,0.395,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,21,39,0,0.081,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,23,36,0,0.386,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,24,39,0,0.388,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,25,40,0,0.381,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,26,37,0,0.367,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,27,37,0,0.154,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,28,39,0,0.382,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Evosuite,29,38,0,1.982,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,1,1745,0,0.153,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,2,1712,0,0.158,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,3,1813,0,0.161,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,4,2110,0,0.18,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,5,2105,0,0.181,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,6,2034,0,0.178,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,7,1762,0,0.156,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,8,1549,0,0.14,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,9,1819,0,0.175,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,10,1912,0,0.179,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,11,2058,0,0.166,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,12,2017,0,0.178,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,13,2045,0,0.176,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,14,2018,0,0.165,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,15,2165,0,0.179,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,16,1829,0,0.155,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,17,2123,0,0.187,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,18,2131,0,0.178,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,19,2075,0,0.175,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,20,2133,0,0.175,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,21,2004,0,0.173,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,22,1712,0,0.149,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,23,1607,0,0.142,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,24,1728,0,0.165,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,25,1859,0,0.16,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,26,1936,0,0.16,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,27,1851,0,0.159,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,28,1855,0,0.167,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,29,2184,0,0.172,,,,,,,,,,
patch1-Chart-5-Arja.patch,Chart,5,DRR_Randoop,30,2133,0,0.176,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,22,40,1,0.479,"1) test38(org.jfree.data.xy.XYSeries_ESTest)	at org.jfree.data.xy.XYSeries_ESTest.test38(XYSeries_ESTest.java:519)",,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,20,2133,1,0.179,"1)test002(RegressionTest4)^	^",,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,9,1819,105,0.189,"1)test003(RegressionTest3)^	^2)test015(RegressionTest3)^	^3)test032(RegressionTest3)^	^4)test033(RegressionTest3)^	^5)test038(RegressionTest3)^	^6)test042(RegressionTest3)^	^7)test058(RegressionTest3)^	^8)test082(RegressionTest3)^	^9)test085(RegressionTest3)^	^10)test087(RegressionTest3)^	^11)test098(RegressionTest3)^	^12)test099(RegressionTest3)^	^13)test128(RegressionTest3)^	^14)test129(RegressionTest3)^	^15)test145(RegressionTest3)^	^16)test151(RegressionTest3)^	^17)test167(RegressionTest3)^	^18)test185(RegressionTest3)^	^19)test187(RegressionTest3)^	^20)test198(RegressionTest3)^	^21)test217(RegressionTest3)^	^22)test247(RegressionTest3)^	^23)test021(RegressionTest1)^	^24)test068(RegressionTest1)^	^25)test095(RegressionTest1)^	^26)test120(RegressionTest1)^	^27)test139(RegressionTest1)^	^28)test159(RegressionTest1)^	^29)test179(RegressionTest1)^	^30)test193(RegressionTest1)^	^31)test214(RegressionTest1)^	^32)test227(RegressionTest1)^	^33)test251(RegressionTest1)^	^34)test270(RegressionTest1)^	^35)test290(RegressionTest1)^	^36)test303(RegressionTest1)^	^37)test305(RegressionTest1)^	^38)test352(RegressionTest1)^	^39)test382(RegressionTest1)^	^40)test390(RegressionTest1)^	^41)test402(RegressionTest1)^	^42)test418(RegressionTest1)^	^43)test452(RegressionTest1)^	^44)test458(RegressionTest1)^	^45)test465(RegressionTest1)^	^46)test476(RegressionTest1)^	^47)test477(RegressionTest1)^	^48)test481(RegressionTest1)^	^49)test059(RegressionTest0)^	^50)test060(RegressionTest0)^	^51)test084(RegressionTest0)^	^52)test100(RegressionTest0)^	^53)test139(RegressionTest0)^	^54)test150(RegressionTest0)^	^55)test260(RegressionTest0)^	^56)test262(RegressionTest0)^	^57)test265(RegressionTest0)^	^58)test277(RegressionTest0)^	^59)test296(RegressionTest0)^	^60)test355(RegressionTest0)^	^61)test363(RegressionTest0)^	^62)test368(RegressionTest0)^	^63)test391(RegressionTest0)^	^64)test395(RegressionTest0)^	^65)test399(RegressionTest0)^	^66)test412(RegressionTest0)^	^67)test430(RegressionTest0)^	^68)test435(RegressionTest0)^	^69)test442(RegressionTest0)^	^70)test447(RegressionTest0)^	^71)test459(RegressionTest0)^	^72)test036(RegressionTest2)^	^73)test043(RegressionTest2)^	^74)test057(RegressionTest2)^	^75)test067(RegressionTest2)^	^76)test087(RegressionTest2)^	^77)test088(RegressionTest2)^	^78)test090(RegressionTest2)^	^79)test096(RegressionTest2)^	^80)test100(RegressionTest2)^	^81)test103(RegressionTest2)^	^82)test112(RegressionTest2)^	^83)test113(RegressionTest2)^	^84)test131(RegressionTest2)^	^85)test186(RegressionTest2)^	^86)test236(RegressionTest2)^	^87)test256(RegressionTest2)^	^88)test270(RegressionTest2)^	^89)test271(RegressionTest2)^	^90)test291(RegressionTest2)^	^91)test298(RegressionTest2)^	^92)test319(RegressionTest2)^	^93)test327(RegressionTest2)^	^94)test344(RegressionTest2)^	^95)test352(RegressionTest2)^	^96)test361(RegressionTest2)^	^97)test368(RegressionTest2)^	^98)test413(RegressionTest2)^	^99)test428(RegressionTest2)^	^100)test431(RegressionTest2)^	^101)test435(RegressionTest2)^	^102)test438(RegressionTest2)^	^103)test442(RegressionTest2)^	^104)test483(RegressionTest2)^	^105)test488(RegressionTest2)^	^",,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,14,2018,93,0.186,"1)test006(RegressionTest3)^	^2)test009(RegressionTest3)^	^3)test040(RegressionTest3)^	^4)test042(RegressionTest3)^	^5)test044(RegressionTest3)^	^6)test052(RegressionTest3)^	^7)test057(RegressionTest3)^	^8)test082(RegressionTest3)^	^9)test132(RegressionTest3)^	^10)test135(RegressionTest3)^	^11)test167(RegressionTest3)^	^12)test247(RegressionTest3)^	^13)test251(RegressionTest3)^	^14)test281(RegressionTest3)^	^15)test286(RegressionTest3)^	^16)test335(RegressionTest3)^	^17)test355(RegressionTest3)^	^18)test383(RegressionTest3)^	^19)test411(RegressionTest3)^	^20)test416(RegressionTest3)^	^21)test417(RegressionTest3)^	^22)test419(RegressionTest3)^	^23)test456(RegressionTest3)^	^24)test495(RegressionTest3)^	^25)test023(RegressionTest1)^	^26)test038(RegressionTest1)^	^27)test053(RegressionTest1)^	^28)test108(RegressionTest1)^	^29)test115(RegressionTest1)^	^30)test131(RegressionTest1)^	^31)test217(RegressionTest1)^	^32)test248(RegressionTest1)^	^33)test283(RegressionTest1)^	^34)test323(RegressionTest1)^	^35)test342(RegressionTest1)^	^36)test347(RegressionTest1)^	^37)test395(RegressionTest1)^	^38)test422(RegressionTest1)^	^39)test434(RegressionTest1)^	^40)test448(RegressionTest1)^	^41)test456(RegressionTest1)^	^42)test491(RegressionTest1)^	^43)test060(RegressionTest0)^	^44)test081(RegressionTest0)^	^45)test088(RegressionTest0)^	^46)test118(RegressionTest0)^	^47)test141(RegressionTest0)^	^48)test145(RegressionTest0)^	^49)test149(RegressionTest0)^	^50)test183(RegressionTest0)^	^51)test186(RegressionTest0)^	^52)test191(RegressionTest0)^	^53)test195(RegressionTest0)^	^54)test202(RegressionTest0)^	^55)test211(RegressionTest0)^	^56)test244(RegressionTest0)^	^57)test269(RegressionTest0)^	^58)test320(RegressionTest0)^	^59)test329(RegressionTest0)^	^60)test332(RegressionTest0)^	^61)test354(RegressionTest0)^	^62)test385(RegressionTest0)^	^63)test410(RegressionTest0)^	^64)test412(RegressionTest0)^	^65)test424(RegressionTest0)^	^66)test433(RegressionTest0)^	^67)test500(RegressionTest0)^	^68)test009(RegressionTest2)^	^69)test011(RegressionTest2)^	^70)test029(RegressionTest2)^	^71)test047(RegressionTest2)^	^72)test094(RegressionTest2)^	^73)test114(RegressionTest2)^	^74)test145(RegressionTest2)^	^75)test146(RegressionTest2)^	^76)test191(RegressionTest2)^	^77)test206(RegressionTest2)^	^78)test225(RegressionTest2)^	^79)test241(RegressionTest2)^	^80)test243(RegressionTest2)^	^81)test274(RegressionTest2)^	^82)test276(RegressionTest2)^	^83)test281(RegressionTest2)^	^84)test288(RegressionTest2)^	^85)test297(RegressionTest2)^	^86)test314(RegressionTest2)^	^87)test356(RegressionTest2)^	^88)test360(RegressionTest2)^	^89)test376(RegressionTest2)^	^90)test389(RegressionTest2)^	^91)test394(RegressionTest2)^	^92)test398(RegressionTest2)^	^93)test472(RegressionTest2)^	^",,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,13,2045,17,0.217,"1)test015(RegressionTest3)^	^2)test062(RegressionTest3)^	^3)test184(RegressionTest3)^	^4)test395(RegressionTest3)^	^5)test405(RegressionTest3)^	^6)test442(RegressionTest3)^	^7)test158(RegressionTest1)^	^8)test294(RegressionTest1)^	^9)test492(RegressionTest1)^	^10)test370(RegressionTest0)^	^11)test407(RegressionTest0)^	^12)test455(RegressionTest0)^	^13)test043(RegressionTest2)^	^14)test094(RegressionTest2)^	^15)test231(RegressionTest2)^	^16)test336(RegressionTest2)^	^17)test396(RegressionTest2)^	^",,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,27,1851,4,0.166,"1)test031(RegressionTest3)^	^2)test032(RegressionTest3)^	^3)test184(RegressionTest3)^	^4)test333(RegressionTest3)^	^",,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,25,1859,1,0.165,"1)test069(RegressionTest2)^	^","java.lang.AssertionError: '15.104412573075518' != '15.104412573075516'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^",,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,6,2034,9,0.276,"1)test114(RegressionTest3)^	^2)test346(RegressionTest3)^	^3)test413(RegressionTest3)^	^4)test011(RegressionTest1)^	^5)test022(RegressionTest1)^	^6)test385(RegressionTest0)^	^7)test087(RegressionTest2)^	^8)test116(RegressionTest2)^	^9)test190(RegressionTest2)^	^",,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,11,2058,5,0.176,"1)test139(RegressionTest3)^	^2)test170(RegressionTest3)^	^3)test203(RegressionTest1)^	^4)test489(RegressionTest1)^	^5)test198(RegressionTest2)^	^",,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,2,1712,1,0.164,"1)test154(RegressionTest3)^	^","java.lang.AssertionError: '15.104412573075518' != '15.104412573075516'^	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)^",,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,30,2133,2,0.175,"1)test154(RegressionTest3)^	^2)test328(RegressionTest3)^	^",,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,24,1728,4,0.169,"1)test220(RegressionTest3)^	^2)test408(RegressionTest1)^	^3)test238(RegressionTest2)^	^4)test277(RegressionTest2)^	^",,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,5,2105,4,0.202,"1)test238(RegressionTest3)^	^2)test181(RegressionTest0)^	^3)test326(RegressionTest0)^	^4)test014(RegressionTest2)^	^",,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,8,1549,6,0.165,"1)test256(RegressionTest1)^	^2)test349(RegressionTest1)^	^3)test478(RegressionTest0)^	^4)test040(RegressionTest2)^	^5)test109(RegressionTest2)^	^6)test416(RegressionTest2)^	^",,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,18,2131,3,0.188,"1)test314(RegressionTest3)^	^2)test466(RegressionTest1)^	^3)test323(RegressionTest2)^	^",,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,23,1607,5,0.148,"1)test336(RegressionTest1)^	^2)test414(RegressionTest1)^	^3)test417(RegressionTest1)^	^4)test070(RegressionTest2)^	^5)test275(RegressionTest2)^	^",,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,19,2075,3,0.173,"1)test365(RegressionTest3)^	^2)test205(RegressionTest2)^	^3)test290(RegressionTest2)^	^",,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,17,2123,2,0.191,"1)test458(RegressionTest3)^	^2)test367(RegressionTest1)^	^",,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,1,1745,1,0.183,"1)test477(RegressionTest0)^	^",,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,0,37,0,0.416,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,1,35,0,0.542,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,2,35,0,0.161,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,3,37,0,0.44,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,4,37,0,0.47,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,5,35,0,0.569,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,6,41,0,0.081,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,7,35,0,0.477,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,8,38,0,2.103,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,9,38,0,0.479,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,10,39,0,0.08,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,11,36,0,2.21,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,12,37,0,0.444,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,13,35,0,0.501,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,14,38,0,0.495,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,15,41,0,0.465,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,16,34,0,0.468,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,17,37,0,0.462,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,18,39,0,0.451,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,19,37,0,0.501,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,20,38,0,0.486,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,21,39,0,0.086,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,23,36,0,0.49,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,24,39,0,0.484,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,25,40,0,0.474,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,26,37,0,0.438,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,27,37,0,0.147,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,28,39,0,0.463,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Evosuite,29,38,0,2.03,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,3,1813,0,0.17,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,4,2110,0,0.179,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,7,1762,0,0.173,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,10,1912,0,0.182,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,12,2017,0,0.189,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,15,2165,0,0.182,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,16,1829,0,0.152,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,21,2004,0,0.166,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,22,1712,0,0.154,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,26,1936,0,0.175,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,28,1855,0,0.166,,,,,,,,,,
patch1-Chart-5-Nopol2015.patch,Chart,5,DRR_Randoop,29,2184,0,0.18,,,,,,,,,,
patch1-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,0,56,0,0.121,,,,,,,,,,
patch1-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,1,52,0,0.695,,,,,,,,,,
patch1-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,2,54,0,0.095,,,,,,,,,,
patch1-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,3,54,0,0.503,,,,,,,,,,
patch1-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,4,56,0,0.569,,,,,,,,,,
patch1-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,5,57,0,0.556,,,,,,,,,,
patch1-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,6,57,0,0.573,,,,,,,,,,
patch1-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,7,57,0,0.54,,,,,,,,,,
patch1-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,8,55,0,0.095,,,,,,,,,,
patch1-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,9,54,0,0.082,,,,,,,,,,
patch1-Chart-9-Jaid.patch,Chart,9,DRR_Evosuite,10,56,0,0.577,,,,,,,,,,
