Patch No.,Project,Bug,Test Category,Seed,Total Test No.,Failing Test No.,Time
patch-Closure-40-fix.patch,Closure,40,Randoop_2019,24,0,0,0.002
patch-Closure-40-fix.patch,Closure,40,Randoop_2019,25,0,0,0.004
patch-Closure-40-fix.patch,Closure,40,Randoop_2019,26,0,0,0.002
patch-Closure-40-fix.patch,Closure,40,Randoop_2019,27,0,0,0.002
patch-Closure-40-fix.patch,Closure,40,Randoop_2019,28,0,0,0.007
patch-Closure-40-fix.patch,Closure,40,Randoop_2019,29,0,0,0.001
patch-Closure-40-fix.patch,Closure,40,Randoop_2019,30,0,0,0.002
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,1,0,0,0.003
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,2,0,0,0.002
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,3,0,0,0.003
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,4,0,0,0.002
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,5,0,0,0.002
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,6,0,0,0.003
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,7,0,0,0.003
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,8,0,0,0.004
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,9,0,0,0.002
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,10,0,0,0.002
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,11,0,0,0.002
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,12,0,0,0.003
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,13,0,0,0.003
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,14,0,0,0.002
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,15,0,0,0.002
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,16,0,0,0.003
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,17,0,0,0.004
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,18,0,0,0.002
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,19,0,0,0.002
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,20,0,0,0.003
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,21,0,0,0.004
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,22,0,0,0.002
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,23,0,0,0.002
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,24,0,0,0.001
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,25,0,0,0.002
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,26,0,0,0.002
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,27,0,0,0.002
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,28,0,0,0.003
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,29,0,0,0.003
patch-Closure-73-fix.patch,Closure,73,Randoop_2019,30,0,0,0.002
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,1,2041,0,2.574
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,2,2667,0,2.624
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,3,2917,0,2.917
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,4,2795,0,2.661
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,5,2643,0,2.51
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,6,2763,0,2.67
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,7,2646,0,2.844
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,8,2915,0,2.675
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,9,2888,0,2.687
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,10,2763,0,2.814
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,11,2932,0,2.548
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,12,2955,0,2.936
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,13,2920,0,2.531
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,14,2587,0,2.466
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,15,2836,0,2.731
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,16,2927,0,2.533
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,17,2922,0,2.517
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,18,2892,0,2.445
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,19,2961,0,2.536
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,20,2816,0,3.193
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,21,2809,0,2.873
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,22,2632,0,2.65
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,23,2946,0,2.487
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,24,2877,0,2.5
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,25,2931,0,2.479
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,26,2913,0,2.54
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,27,2614,0,2.436
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,28,2876,0,2.483
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,29,2928,0,2.524
patch-Lang-10-fix.patch,Lang,10,Randoop_2019,30,2520,0,2.489
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,1,4710,14,2.379
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,2,7841,19,2.572
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,3,9091,16,3.523
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,4,8738,19,3.306
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,5,8682,16,2.728
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,6,8705,14,2.681
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,7,8831,17,4.123
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,8,8376,27,3.098
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,9,8496,17,3.008
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,10,8488,15,3.088
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,11,8467,22,3.025
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,12,8415,19,3.291
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,13,8397,15,3
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,14,8542,18,2.985
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,15,8440,16,3.001
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,16,8392,14,2.998
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,17,8377,16,3.007
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,18,8450,15,3.114
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,19,8524,15,2.975
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,20,8399,17,3.106
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,21,8454,18,3.02
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,22,8549,16,3.021
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,23,8393,15,2.998
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,24,8431,15,2.996
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,25,8425,18,2.974
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,26,8498,15,2.994
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,27,8481,15,3.012
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,28,8343,14,2.635
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,29,7927,14,2.627
patch-Lang-16-fix.patch,Lang,16,Randoop_2019,30,7994,20,2.648
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,1,4722,0,2.628
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,2,4710,0,2.45
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,3,4726,0,2.364
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,4,4842,0,2.368
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,5,4687,0,2.255
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,6,4628,0,2.468
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,7,4747,0,2.287
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,8,4644,0,2.397
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,9,4557,0,2.429
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,10,4766,0,2.349
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,11,4548,0,3.049
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,12,4756,0,2.25
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,13,4522,0,2.937
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,14,4714,0,2.265
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,15,4804,0,2.31
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,16,4772,0,2.231
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,17,4637,0,2.854
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,18,4790,0,2.315
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,19,4627,0,2.332
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,20,4697,0,2.27
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,21,4724,0,2.536
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,22,4689,0,2.582
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,23,4852,0,2.262
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,24,4842,0,2.245
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,25,4883,0,2.282
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,26,4576,0,2.841
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,27,4506,0,2.561
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,28,4741,0,2.299
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,29,4719,0,2.265
patch-Lang-20-fix.patch,Lang,20,Randoop_2019,30,4743,0,2.316
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,1,817,0,2.072
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,2,547,0,2.057
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,3,551,0,2.07
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,4,854,0,2.07
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,5,582,0,2.061
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,6,929,0,2.089
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,7,879,0,2.077
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,8,578,0,2.067
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,9,892,0,2.085
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,10,540,0,2.059
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,11,510,0,2.06
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,12,610,0,2.07
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,13,1157,0,2.1
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,14,1015,0,2.093
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,15,733,0,2.072
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,16,792,0,2.079
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,17,893,0,2.086
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,18,701,0,2.065
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,19,920,0,2.089
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,20,1070,0,2.096
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,21,1063,0,2.094
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,22,971,0,2.089
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,23,960,0,2.095
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,24,596,0,2.066
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,25,1012,0,2.092
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,26,970,0,2.092
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,27,587,0,2.06
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,28,670,0,2.06
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,29,1041,0,2.087
patch-Lang-22-fix.patch,Lang,22,Randoop_2019,30,730,0,2.067
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,1,4513,0,2.785
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,2,4782,0,2.4
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,3,4766,0,2.377
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,4,4637,0,2.414
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,5,4781,0,2.279
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,6,4575,0,2.303
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,7,4557,0,2.456
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,8,4624,0,2.266
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,9,4722,0,2.274
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,10,4661,0,2.345
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,11,4662,0,2.315
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,12,4765,0,2.334
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,13,4622,0,2.556
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,14,4794,0,2.425
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,15,4593,0,2.494
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,16,4549,0,2.493
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,17,4690,0,2.269
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,18,4716,0,2.3
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,19,4710,0,2.486
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,20,4650,0,2.321
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,21,4637,0,2.349
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,22,4288,0,2.398
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,23,4659,0,2.281
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,24,4674,0,2.34
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,25,4514,0,2.388
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,26,4598,0,2.367
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,27,9461,0,2.474
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,28,9144,0,2.471
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,29,9054,0,2.564
patch-Lang-24-fix.patch,Lang,24,Randoop_2019,30,9096,0,2.69
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,1,2306,0,2.265
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,2,2401,0,2.25
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,3,2396,0,2.252
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,4,2802,0,2.272
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,5,2865,0,2.295
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,6,2855,0,2.338
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,7,2510,0,2.272
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,8,2553,0,2.282
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,9,2774,0,2.251
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,10,2636,0,2.275
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,11,2704,0,2.279
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,12,2878,0,2.304
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,13,2522,0,2.301
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,14,2488,0,2.286
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,15,2520,0,2.275
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,16,2715,0,2.307
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,17,2792,0,2.28
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,18,2773,0,2.279
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,19,2900,0,2.318
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,20,2888,0,2.28
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,21,2683,0,2.313
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,22,2545,0,2.327
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,23,2509,0,2.269
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,24,2574,0,2.269
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,25,2883,0,2.293
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,26,2701,0,2.292
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,27,2692,0,2.278
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,28,2814,0,2.306
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,29,2775,0,2.309
patch-Lang-26-fix.patch,Lang,26,Randoop_2019,30,2774,0,2.273
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,1,4631,15,2.281
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,2,4798,15,2.312
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,3,4655,15,2.328
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,4,4688,15,2.324
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,5,4695,15,2.304
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,6,4684,15,2.502
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,7,4712,15,2.34
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,8,4717,16,2.27
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,9,4646,15,2.336
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,10,4759,15,2.267
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,11,4733,15,2.306
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,12,4681,15,2.291
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,13,4765,15,2.272
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,14,4699,15,2.359
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,15,4732,15,2.269
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,16,4708,15,2.367
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,17,4765,16,2.436
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,18,4689,15,2.289
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,19,4710,15,2.247
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,20,4810,15,2.291
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,21,4701,15,2.397
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,22,6336,16,4.695
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,23,6030,16,3.247
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,24,6028,16,3.345
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,25,5950,16,3.265
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,26,6049,16,3.256
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,27,6169,16,3.255
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,28,6009,16,3.281
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,29,6103,16,3.302
patch-Lang-27-fix.patch,Lang,27,Randoop_2019,30,6132,16,3.242
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,1,1808,0,2.192
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,2,1523,0,2.201
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,3,1699,0,2.186
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,4,1700,0,2.171
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,5,1573,0,2.305
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,6,1586,0,2.163
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,7,1790,0,2.206
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,8,1902,0,2.231
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,9,1892,0,2.207
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,10,1899,0,2.175
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,11,1666,0,2.173
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,12,1886,0,2.21
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,13,1663,0,2.163
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,14,1578,0,2.186
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,15,2108,0,2.223
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,16,1728,0,2.172
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,17,1630,0,2.152
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,18,1533,0,2.205
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,19,1887,0,2.211
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,20,1878,0,2.184
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,21,1637,0,2.185
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,22,1906,0,2.214
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,23,1750,0,2.2
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,24,1618,0,2.483
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,25,1526,0,2.536
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,26,1704,0,2.288
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,27,1736,0,2.181
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,28,1717,0,2.248
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,29,1723,0,2.225
patch-Lang-33-fix.patch,Lang,33,Randoop_2019,30,1864,0,2.196
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,1,1247,0,2.102
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,2,1371,0,2.158
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,3,1249,0,2.15
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,4,1266,0,2.105
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,5,1534,0,2.189
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,6,1139,0,2.116
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,7,1426,0,2.126
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,8,1450,0,2.151
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,9,1588,0,2.143
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,10,1503,0,2.145
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,11,1213,0,2.125
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,12,1379,0,2.126
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,13,1432,0,2.116
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,14,1511,0,2.117
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,15,1339,0,2.12
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,16,1416,0,2.112
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,17,1413,0,2.162
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,18,1413,0,2.192
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,19,1410,0,2.142
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,20,1550,0,2.16
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,21,1365,0,2.162
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,22,1508,0,2.167
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,23,1404,0,2.117
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,24,1373,0,2.101
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,25,1311,0,2.14
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,26,1273,0,2.114
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,27,1628,0,2.122
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,28,1578,0,2.304
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,29,1320,0,2.138
patch-Lang-35-fix.patch,Lang,35,Randoop_2019,30,1717,0,2.13
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,1,1705,0,2.515
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,2,1703,0,2.288
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,3,1659,0,2.198
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,4,1962,0,2.303
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,5,1516,0,2.189
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,6,1819,0,2.276
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,7,2375,0,2.278
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,8,2258,0,2.507
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,9,2044,0,2.257
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,10,2085,0,2.309
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,11,2028,0,2.313
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,12,2292,0,2.249
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,13,2059,0,2.289
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,14,1690,0,2.244
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,15,1776,0,2.235
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,16,1726,0,2.215
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,17,1715,0,2.227
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,18,2051,0,2.24
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,19,2070,0,2.245
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,20,1791,0,2.221
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,21,1967,0,2.263
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,22,1826,0,2.278
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,23,1874,0,2.311
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,24,1797,0,2.24
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,25,1880,0,2.246
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,26,1875,0,2.251
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,27,2002,0,2.254
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,28,1699,0,2.213
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,29,1552,0,2.208
patch-Lang-38-fix.patch,Lang,38,Randoop_2019,30,1666,0,2.209
patch-Lang-39-fix.patch,Lang,39,Randoop_2019,1,4663,0,2.426
patch-Lang-39-fix.patch,Lang,39,Randoop_2019,2,4844,0,2.348
patch-Lang-39-fix.patch,Lang,39,Randoop_2019,3,4806,0,2.458
patch-Lang-39-fix.patch,Lang,39,Randoop_2019,4,4826,0,2.386
patch-Lang-39-fix.patch,Lang,39,Randoop_2019,5,4839,0,2.431
patch-Lang-39-fix.patch,Lang,39,Randoop_2019,6,4881,0,2.385
patch-Lang-39-fix.patch,Lang,39,Randoop_2019,7,4689,0,2.4
patch-Lang-39-fix.patch,Lang,39,Randoop_2019,8,4730,0,2.247
patch-Lang-39-fix.patch,Lang,39,Randoop_2019,9,4697,0,2.375
patch-Lang-39-fix.patch,Lang,39,Randoop_2019,10,4701,0,2.46
patch-Lang-39-fix.patch,Lang,39,Randoop_2019,11,4788,0,2.564
patch-Lang-39-fix.patch,Lang,39,Randoop_2019,12,4611,0,2.261
patch-Lang-39-fix.patch,Lang,39,Randoop_2019,13,4232,0,2.269
