Patch_Name,Project,Bug,RGT,Seed,#Total_Test,#Failing_Test,#Time,Failure,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,22,1712,0,2.149,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Randoop_2019,22,1712,0,2.154,,
patch1-Chart-24-Jaid.patch,Chart,24,Randoop_2019,17,1713,0,2.556,,
patch1-Chart-24-ssFix.patch,Chart,24,Randoop_2019,17,1713,0,2.509,,
patch2-Chart-24-Jaid.patch,Chart,24,Randoop_2019,17,1713,0,2.466,,
patch1-Lang-38-Jaid.patch,Lang,38,Randoop_2019,17,1715,0,2.243,,
patch3-Lang-38-Jaid.patch,Lang,38,Randoop_2019,17,1715,0,2.252,,
patch4-Lang-38-Jaid.patch,Lang,38,Randoop_2019,17,1715,0,2.211,,
patch1-Lang-33-Elixir.patch,Lang,33,Randoop_2019,28,1717,0,2.211,,
patch1-Lang-33-Jaid.patch,Lang,33,Randoop_2019,28,1717,0,2.198,,
patch1-Lang-33-ssFix.patch,Lang,33,Randoop_2019,28,1717,0,2.284,,
patch1-Lang-35-Arja.patch,Lang,35,Randoop_2019,30,1717,0,2.143,,
patch2-Lang-33-Jaid.patch,Lang,33,Randoop_2019,28,1717,0,2.207,,
patch1-Lang-33-Elixir.patch,Lang,33,Randoop_2019,29,1723,0,2.24,,
patch1-Lang-33-Jaid.patch,Lang,33,Randoop_2019,29,1723,0,2.277,,
patch1-Lang-33-ssFix.patch,Lang,33,Randoop_2019,29,1723,0,2.244,,
patch2-Lang-33-Jaid.patch,Lang,33,Randoop_2019,29,1723,0,2.221,,
patch1-Lang-38-Jaid.patch,Lang,38,Randoop_2019,16,1726,0,2.247,,
patch3-Lang-38-Jaid.patch,Lang,38,Randoop_2019,16,1726,0,2.21,,
patch4-Lang-38-Jaid.patch,Lang,38,Randoop_2019,16,1726,0,2.217,,
patch1-Lang-43-CapGen.patch,Lang,43,Randoop_2019,22,1727,0,2.143,,
patch2-Lang-43-CapGen.patch,Lang,43,Randoop_2019,22,1727,0,2.156,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,24,1728,0,2.165,,
patch1-Lang-33-Elixir.patch,Lang,33,Randoop_2019,16,1728,0,2.196,,
patch1-Lang-33-Jaid.patch,Lang,33,Randoop_2019,16,1728,0,2.221,,
patch1-Lang-33-ssFix.patch,Lang,33,Randoop_2019,16,1728,0,2.235,,
patch2-Lang-33-Jaid.patch,Lang,33,Randoop_2019,16,1728,0,2.194,,
patch1-Lang-33-Elixir.patch,Lang,33,Randoop_2019,27,1736,0,2.192,,
patch1-Lang-33-Jaid.patch,Lang,33,Randoop_2019,27,1736,0,2.179,,
patch1-Lang-33-ssFix.patch,Lang,33,Randoop_2019,27,1736,0,2.282,,
patch2-Lang-33-Jaid.patch,Lang,33,Randoop_2019,27,1736,0,2.188,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,1,1745,0,2.153,,
patch1-Lang-43-CapGen.patch,Lang,43,Randoop_2019,21,1747,0,2.157,,
patch2-Lang-43-CapGen.patch,Lang,43,Randoop_2019,21,1747,0,2.182,,
patch1-Lang-33-Elixir.patch,Lang,33,Randoop_2019,23,1750,0,2.213,,
patch1-Lang-33-Jaid.patch,Lang,33,Randoop_2019,23,1750,0,2.203,,
patch1-Lang-33-ssFix.patch,Lang,33,Randoop_2019,23,1750,0,2.242,,
patch1-Lang-43-CapGen.patch,Lang,43,Randoop_2019,17,1750,0,2.181,,
patch2-Lang-33-Jaid.patch,Lang,33,Randoop_2019,23,1750,0,2.205,,
patch2-Lang-43-CapGen.patch,Lang,43,Randoop_2019,17,1750,0,2.169,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,7,1762,0,2.156,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Randoop_2019,7,1762,0,2.173,,
patch1-Lang-38-Jaid.patch,Lang,38,Randoop_2019,15,1776,0,2.221,,
patch3-Lang-38-Jaid.patch,Lang,38,Randoop_2019,15,1776,0,2.217,,
patch4-Lang-38-Jaid.patch,Lang,38,Randoop_2019,15,1776,0,2.209,,
patch1-Lang-43-CapGen.patch,Lang,43,Randoop_2019,4,1779,0,2.156,,
patch2-Lang-43-CapGen.patch,Lang,43,Randoop_2019,4,1779,0,2.159,,
patch1-Chart-24-Jaid.patch,Chart,24,Randoop_2019,29,1786,0,2.465,,
patch1-Chart-24-ssFix.patch,Chart,24,Randoop_2019,29,1786,0,2.498,,
patch2-Chart-24-Jaid.patch,Chart,24,Randoop_2019,29,1786,0,2.633,,
patch1-Lang-33-Elixir.patch,Lang,33,Randoop_2019,7,1790,0,2.207,,
patch1-Lang-33-Jaid.patch,Lang,33,Randoop_2019,7,1790,0,2.226,,
patch1-Lang-33-ssFix.patch,Lang,33,Randoop_2019,7,1790,0,2.216,,
patch2-Lang-33-Jaid.patch,Lang,33,Randoop_2019,7,1790,0,2.215,,
patch1-Lang-38-Jaid.patch,Lang,38,Randoop_2019,20,1791,0,2.224,,
patch3-Lang-38-Jaid.patch,Lang,38,Randoop_2019,20,1791,0,2.218,,
patch4-Lang-38-Jaid.patch,Lang,38,Randoop_2019,20,1791,0,2.214,,
patch1-Lang-38-Jaid.patch,Lang,38,Randoop_2019,24,1797,0,2.218,,
patch3-Lang-38-Jaid.patch,Lang,38,Randoop_2019,24,1797,0,2.237,,
patch4-Lang-38-Jaid.patch,Lang,38,Randoop_2019,24,1797,0,2.249,,
patch1-Lang-33-Elixir.patch,Lang,33,Randoop_2019,1,1808,0,2.196,,
patch1-Lang-33-Jaid.patch,Lang,33,Randoop_2019,1,1808,0,2.259,,
patch1-Lang-33-ssFix.patch,Lang,33,Randoop_2019,1,1808,0,2.259,,
patch2-Lang-33-Jaid.patch,Lang,33,Randoop_2019,1,1808,0,2.187,,
patch1-Chart-24-Jaid.patch,Chart,24,Randoop_2019,8,1812,0,2.46,,
patch1-Chart-24-ssFix.patch,Chart,24,Randoop_2019,8,1812,0,2.524,,
patch2-Chart-24-Jaid.patch,Chart,24,Randoop_2019,8,1812,0,2.534,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,3,1813,0,2.161,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Randoop_2019,3,1813,0,2.17,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,9,1819,0,2.175,,
patch1-Lang-38-Jaid.patch,Lang,38,Randoop_2019,6,1819,0,2.3,,
patch3-Lang-38-Jaid.patch,Lang,38,Randoop_2019,6,1819,0,2.225,,
patch4-Lang-38-Jaid.patch,Lang,38,Randoop_2019,6,1819,0,2.231,,
patch1-Lang-43-CapGen.patch,Lang,43,Randoop_2019,7,1822,0,2.201,,
patch2-Lang-43-CapGen.patch,Lang,43,Randoop_2019,7,1822,0,2.159,,
patch1-Lang-38-Jaid.patch,Lang,38,Randoop_2019,22,1826,0,2.247,,
patch3-Lang-38-Jaid.patch,Lang,38,Randoop_2019,22,1826,0,2.227,,
patch4-Lang-38-Jaid.patch,Lang,38,Randoop_2019,22,1826,0,2.227,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,16,1829,0,2.155,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Randoop_2019,16,1829,0,2.152,,
patch1-Chart-24-Jaid.patch,Chart,24,Randoop_2019,25,1834,0,2.523,,
patch1-Chart-24-ssFix.patch,Chart,24,Randoop_2019,25,1834,0,2.552,,
patch2-Chart-24-Jaid.patch,Chart,24,Randoop_2019,25,1834,0,2.626,,
patch1-Chart-24-Jaid.patch,Chart,24,Randoop_2019,10,1835,0,2.48,,
patch1-Chart-24-ssFix.patch,Chart,24,Randoop_2019,10,1835,0,2.528,,
patch2-Chart-24-Jaid.patch,Chart,24,Randoop_2019,10,1835,0,2.56,,
patch1-Lang-43-CapGen.patch,Lang,43,Randoop_2019,16,1836,0,2.158,,
patch2-Lang-43-CapGen.patch,Lang,43,Randoop_2019,16,1836,0,2.19,,
patch1-Chart-24-Jaid.patch,Chart,24,Randoop_2019,7,1839,0,2.526,,
patch1-Chart-24-Jaid.patch,Chart,24,Randoop_2019,27,1839,0,2.534,,
patch1-Chart-24-ssFix.patch,Chart,24,Randoop_2019,7,1839,0,2.523,,
patch1-Chart-24-ssFix.patch,Chart,24,Randoop_2019,27,1839,0,2.492,,
patch2-Chart-24-Jaid.patch,Chart,24,Randoop_2019,7,1839,0,2.543,,
patch2-Chart-24-Jaid.patch,Chart,24,Randoop_2019,27,1839,0,2.605,,
patch1-Chart-24-Jaid.patch,Chart,24,Randoop_2019,20,1846,0,2.527,,
patch1-Chart-24-ssFix.patch,Chart,24,Randoop_2019,20,1846,0,2.522,,
patch2-Chart-24-Jaid.patch,Chart,24,Randoop_2019,20,1846,0,2.556,,
patch1-Chart-24-Jaid.patch,Chart,24,Randoop_2019,26,1848,0,2.542,,
patch1-Chart-24-ssFix.patch,Chart,24,Randoop_2019,26,1848,0,2.529,,
patch2-Chart-24-Jaid.patch,Chart,24,Randoop_2019,26,1848,0,2.616,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,27,1851,0,2.159,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,28,1855,0,2.167,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Randoop_2019,28,1855,0,2.166,,
patch1-Chart-24-Jaid.patch,Chart,24,Randoop_2019,23,1858,0,2.507,,
patch1-Chart-24-ssFix.patch,Chart,24,Randoop_2019,23,1858,0,2.521,,
patch1-Lang-43-CapGen.patch,Lang,43,Randoop_2019,19,1858,0,2.205,,
patch2-Chart-24-Jaid.patch,Chart,24,Randoop_2019,23,1858,0,2.638,,
patch2-Lang-43-CapGen.patch,Lang,43,Randoop_2019,19,1858,0,2.165,,
patch1-Chart-24-Jaid.patch,Chart,24,Randoop_2019,3,1859,0,2.519,,
patch1-Chart-24-ssFix.patch,Chart,24,Randoop_2019,3,1859,0,2.6,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,25,1859,0,2.16,,
patch2-Chart-24-Jaid.patch,Chart,24,Randoop_2019,3,1859,0,2.686,,
patch1-Lang-33-Elixir.patch,Lang,33,Randoop_2019,30,1864,0,2.188,,
patch1-Lang-33-Jaid.patch,Lang,33,Randoop_2019,30,1864,0,2.207,,
patch1-Lang-33-ssFix.patch,Lang,33,Randoop_2019,30,1864,0,2.214,,
patch2-Lang-33-Jaid.patch,Lang,33,Randoop_2019,30,1864,0,2.208,,
patch1-Lang-43-CapGen.patch,Lang,43,Randoop_2019,12,1866,0,2.196,,
patch2-Lang-43-CapGen.patch,Lang,43,Randoop_2019,12,1866,0,2.174,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,13,1870,0,2.299,,
patch1-Chart-24-Jaid.patch,Chart,24,Randoop_2019,6,1871,0,2.529,,
patch1-Chart-24-ssFix.patch,Chart,24,Randoop_2019,6,1871,0,2.523,,
patch2-Chart-24-Jaid.patch,Chart,24,Randoop_2019,6,1871,0,2.561,,
patch1-Chart-24-Jaid.patch,Chart,24,Randoop_2019,22,1874,0,2.658,,
patch1-Chart-24-ssFix.patch,Chart,24,Randoop_2019,22,1874,0,2.495,,
patch1-Lang-38-Jaid.patch,Lang,38,Randoop_2019,23,1874,0,2.265,,
patch2-Chart-24-Jaid.patch,Chart,24,Randoop_2019,22,1874,0,2.583,,
patch3-Lang-38-Jaid.patch,Lang,38,Randoop_2019,23,1874,0,2.352,,
patch4-Lang-38-Jaid.patch,Lang,38,Randoop_2019,23,1874,0,2.234,,
patch1-Lang-38-Jaid.patch,Lang,38,Randoop_2019,26,1875,0,2.245,,
patch3-Lang-38-Jaid.patch,Lang,38,Randoop_2019,26,1875,0,2.259,,
patch4-Lang-38-Jaid.patch,Lang,38,Randoop_2019,26,1875,0,2.244,,
patch1-Chart-24-Jaid.patch,Chart,24,Randoop_2019,16,1878,0,2.426,,
patch1-Chart-24-ssFix.patch,Chart,24,Randoop_2019,16,1878,0,2.534,,
patch1-Lang-33-Elixir.patch,Lang,33,Randoop_2019,20,1878,0,2.209,,
patch1-Lang-33-Jaid.patch,Lang,33,Randoop_2019,20,1878,0,2.283,,
patch1-Lang-33-ssFix.patch,Lang,33,Randoop_2019,20,1878,0,2.224,,
patch2-Chart-24-Jaid.patch,Chart,24,Randoop_2019,16,1878,0,2.53,,
patch2-Lang-33-Jaid.patch,Lang,33,Randoop_2019,20,1878,0,2.182,,
patch1-Chart-24-Jaid.patch,Chart,24,Randoop_2019,30,1880,0,2.515,,
patch1-Chart-24-ssFix.patch,Chart,24,Randoop_2019,30,1880,0,2.557,,
patch1-Lang-38-Jaid.patch,Lang,38,Randoop_2019,25,1880,0,2.225,,
patch1-Lang-43-CapGen.patch,Lang,43,Randoop_2019,18,1880,0,2.201,,
patch2-Chart-24-Jaid.patch,Chart,24,Randoop_2019,30,1880,0,2.581,,
patch2-Lang-43-CapGen.patch,Lang,43,Randoop_2019,18,1880,0,2.161,,
patch3-Lang-38-Jaid.patch,Lang,38,Randoop_2019,25,1880,0,2.247,,
patch4-Lang-38-Jaid.patch,Lang,38,Randoop_2019,25,1880,0,2.324,,
patch1-Chart-24-Jaid.patch,Chart,24,Randoop_2019,28,1882,0,2.49,,
patch1-Chart-24-ssFix.patch,Chart,24,Randoop_2019,28,1882,0,2.516,,
patch2-Chart-24-Jaid.patch,Chart,24,Randoop_2019,28,1882,0,2.587,,
patch1-Lang-33-Elixir.patch,Lang,33,Randoop_2019,12,1886,0,2.221,,
patch1-Lang-33-Jaid.patch,Lang,33,Randoop_2019,12,1886,0,2.2,,
patch1-Lang-33-ssFix.patch,Lang,33,Randoop_2019,12,1886,0,2.258,,
patch2-Lang-33-Jaid.patch,Lang,33,Randoop_2019,12,1886,0,2.208,,
patch1-Chart-24-Jaid.patch,Chart,24,Randoop_2019,24,1887,0,2.463,,
patch1-Chart-24-ssFix.patch,Chart,24,Randoop_2019,24,1887,0,2.548,,
patch1-Lang-33-Elixir.patch,Lang,33,Randoop_2019,19,1887,0,2.234,,
patch1-Lang-33-Jaid.patch,Lang,33,Randoop_2019,19,1887,0,2.223,,
patch1-Lang-33-ssFix.patch,Lang,33,Randoop_2019,19,1887,0,2.265,,
patch2-Chart-24-Jaid.patch,Chart,24,Randoop_2019,24,1887,0,2.594,,
patch2-Lang-33-Jaid.patch,Lang,33,Randoop_2019,19,1887,0,2.235,,
patch1-Lang-43-CapGen.patch,Lang,43,Randoop_2019,6,1888,0,2.207,,
patch2-Lang-43-CapGen.patch,Lang,43,Randoop_2019,6,1888,0,2.191,,
patch1-Chart-24-Jaid.patch,Chart,24,Randoop_2019,19,1891,0,2.567,,
patch1-Chart-24-ssFix.patch,Chart,24,Randoop_2019,19,1891,0,2.507,,
patch2-Chart-24-Jaid.patch,Chart,24,Randoop_2019,19,1891,0,2.557,,
patch1-Lang-33-Elixir.patch,Lang,33,Randoop_2019,9,1892,0,2.284,,
patch1-Lang-33-Jaid.patch,Lang,33,Randoop_2019,9,1892,0,2.5,,
patch1-Lang-33-ssFix.patch,Lang,33,Randoop_2019,9,1892,0,2.242,,
patch2-Lang-33-Jaid.patch,Lang,33,Randoop_2019,9,1892,0,2.196,,
patch1-Lang-43-CapGen.patch,Lang,43,Randoop_2019,2,1895,0,2.183,,
patch2-Lang-43-CapGen.patch,Lang,43,Randoop_2019,2,1895,0,2.18,,
patch1-Chart-24-Jaid.patch,Chart,24,Randoop_2019,4,1896,0,2.423,,
patch1-Chart-24-ssFix.patch,Chart,24,Randoop_2019,4,1896,0,2.517,,
patch2-Chart-24-Jaid.patch,Chart,24,Randoop_2019,4,1896,0,2.477,,
patch1-Lang-33-Elixir.patch,Lang,33,Randoop_2019,10,1899,0,2.176,,
patch1-Lang-33-Jaid.patch,Lang,33,Randoop_2019,10,1899,0,2.175,,
patch1-Lang-33-ssFix.patch,Lang,33,Randoop_2019,10,1899,0,2.223,,
patch2-Lang-33-Jaid.patch,Lang,33,Randoop_2019,10,1899,0,2.179,,
patch1-Chart-24-Jaid.patch,Chart,24,Randoop_2019,9,1901,0,2.465,,
patch1-Chart-24-ssFix.patch,Chart,24,Randoop_2019,9,1901,0,2.513,,
patch2-Chart-24-Jaid.patch,Chart,24,Randoop_2019,9,1901,0,2.448,,
patch1-Lang-33-Elixir.patch,Lang,33,Randoop_2019,8,1902,0,2.529,,
patch1-Lang-33-Jaid.patch,Lang,33,Randoop_2019,8,1902,0,2.246,,
patch1-Lang-33-ssFix.patch,Lang,33,Randoop_2019,8,1902,0,2.228,,
patch2-Lang-33-Jaid.patch,Lang,33,Randoop_2019,8,1902,0,2.224,,
patch1-Lang-33-Elixir.patch,Lang,33,Randoop_2019,22,1906,0,2.381,,
patch1-Lang-33-Jaid.patch,Lang,33,Randoop_2019,22,1906,0,2.206,,
patch1-Lang-33-ssFix.patch,Lang,33,Randoop_2019,22,1906,0,2.256,,
patch2-Lang-33-Jaid.patch,Lang,33,Randoop_2019,22,1906,0,2.202,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,10,1912,0,2.179,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Randoop_2019,10,1912,0,2.182,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,26,1936,0,2.16,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Randoop_2019,26,1936,0,2.175,,
patch1-Lang-38-Jaid.patch,Lang,38,Randoop_2019,4,1962,0,2.246,,
patch3-Lang-38-Jaid.patch,Lang,38,Randoop_2019,4,1962,0,2.241,,
patch4-Lang-38-Jaid.patch,Lang,38,Randoop_2019,4,1962,0,2.239,,
patch1-Lang-38-Jaid.patch,Lang,38,Randoop_2019,21,1967,0,2.224,,
patch3-Lang-38-Jaid.patch,Lang,38,Randoop_2019,21,1967,0,2.261,,
patch4-Lang-38-Jaid.patch,Lang,38,Randoop_2019,21,1967,0,2.283,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,30,1972,0,2.355,,
patch1-Lang-43-CapGen.patch,Lang,43,Randoop_2019,5,1974,0,2.161,,
patch2-Lang-43-CapGen.patch,Lang,43,Randoop_2019,5,1974,0,2.169,,
patch1-Lang-38-Jaid.patch,Lang,38,Randoop_2019,27,2002,0,2.237,,
patch3-Lang-38-Jaid.patch,Lang,38,Randoop_2019,27,2002,0,2.234,,
patch4-Lang-38-Jaid.patch,Lang,38,Randoop_2019,27,2002,0,2.24,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,21,2004,0,2.173,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Randoop_2019,21,2004,0,2.166,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,12,2017,0,2.178,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Randoop_2019,12,2017,0,2.189,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,14,2018,0,2.165,,
patch1-Lang-38-Jaid.patch,Lang,38,Randoop_2019,11,2028,0,2.328,,
patch3-Lang-38-Jaid.patch,Lang,38,Randoop_2019,11,2028,0,2.31,,
patch4-Lang-38-Jaid.patch,Lang,38,Randoop_2019,11,2028,0,2.256,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,18,2029,0,2.293,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,6,2030,0,2.283,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,6,2034,0,2.178,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,19,2035,0,2.28,,
patch1-Lang-10-DeepRepair.patch,Lang,10,Randoop_2019,1,2041,0,2.43,,
patch1-Lang-38-Jaid.patch,Lang,38,Randoop_2019,9,2044,0,2.314,,
patch3-Lang-38-Jaid.patch,Lang,38,Randoop_2019,9,2044,0,2.297,,
patch4-Lang-38-Jaid.patch,Lang,38,Randoop_2019,9,2044,0,2.25,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,13,2045,0,2.176,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,1,2046,0,2.312,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,23,2047,0,2.311,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,11,2049,0,2.442,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,7,2050,0,2.303,,
patch1-Lang-38-Jaid.patch,Lang,38,Randoop_2019,18,2051,0,2.292,,
patch3-Lang-38-Jaid.patch,Lang,38,Randoop_2019,18,2051,0,2.307,,
patch4-Lang-38-Jaid.patch,Lang,38,Randoop_2019,18,2051,0,2.244,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,14,2055,0,2.295,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,17,2056,0,2.462,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,27,2056,0,2.296,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,11,2058,0,2.166,,
patch1-Lang-38-Jaid.patch,Lang,38,Randoop_2019,13,2059,0,2.274,,
patch3-Lang-38-Jaid.patch,Lang,38,Randoop_2019,13,2059,0,2.417,,
patch4-Lang-38-Jaid.patch,Lang,38,Randoop_2019,13,2059,0,2.238,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,24,2060,0,2.304,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,18,2061,0,2.304,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,20,2061,0,2.283,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,7,2063,0,2.302,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,19,2063,0,2.339,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,9,2064,0,2.244,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,26,2065,0,2.361,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,16,2066,0,2.316,,
patch1-Lang-38-Jaid.patch,Lang,38,Randoop_2019,19,2070,0,2.332,,
patch3-Lang-38-Jaid.patch,Lang,38,Randoop_2019,19,2070,0,2.245,,
patch4-Lang-38-Jaid.patch,Lang,38,Randoop_2019,19,2070,0,2.24,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,24,2073,0,2.481,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,17,2074,0,2.281,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,22,2074,0,2.335,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,19,2075,0,2.175,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,15,2075,0,2.288,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,25,2075,0,2.29,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,4,2080,0,2.347,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,14,2080,0,2.354,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,8,2081,0,2.386,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,29,2082,0,2.332,,
patch1-Lang-43-CapGen.patch,Lang,43,Randoop_2019,10,2083,0,2.201,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,20,2083,0,2.294,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,29,2083,0,2.337,,
patch2-Lang-43-CapGen.patch,Lang,43,Randoop_2019,10,2083,0,2.184,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,11,2084,0,2.256,,
patch1-Lang-38-Jaid.patch,Lang,38,Randoop_2019,10,2085,0,2.305,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,15,2085,0,2.336,,
patch3-Lang-38-Jaid.patch,Lang,38,Randoop_2019,10,2085,0,2.287,,
patch4-Lang-38-Jaid.patch,Lang,38,Randoop_2019,10,2085,0,2.255,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,3,2086,0,2.31,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,9,2087,0,2.263,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,12,2089,0,2.349,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,26,2090,0,2.271,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,28,2091,0,2.326,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,30,2091,0,2.322,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,13,2091,0,2.336,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,5,2092,0,2.488,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,22,2094,0,2.37,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,25,2095,0,2.311,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,27,2100,0,2.25,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,23,2103,0,2.419,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,3,2104,0,2.401,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,5,2105,0,2.181,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,5,2107,0,2.367,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,21,2107,0,2.309,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,4,2107,0,2.392,,
patch1-Lang-33-Elixir.patch,Lang,33,Randoop_2019,15,2108,0,2.391,,
patch1-Lang-33-Jaid.patch,Lang,33,Randoop_2019,15,2108,0,2.233,,
patch1-Lang-33-ssFix.patch,Lang,33,Randoop_2019,15,2108,0,2.282,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,28,2108,0,2.315,,
patch2-Lang-33-Jaid.patch,Lang,33,Randoop_2019,15,2108,0,2.235,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,4,2110,0,2.18,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Randoop_2019,4,2110,0,2.179,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,12,2111,0,2.344,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,6,2112,0,2.601,,
patch1-Lang-43-CapGen.patch,Lang,43,Randoop_2019,9,2113,0,2.172,,
patch2-Lang-43-CapGen.patch,Lang,43,Randoop_2019,9,2113,0,2.178,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,10,2115,0,2.364,,
patch1-Lang-43-CapGen.patch,Lang,43,Randoop_2019,3,2116,0,2.175,,
patch2-Lang-43-CapGen.patch,Lang,43,Randoop_2019,3,2116,0,2.17,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,21,2117,0,2.348,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,17,2123,0,2.187,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,8,2127,0,2.329,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,10,2130,0,2.435,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,18,2131,0,2.178,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,20,2133,0,2.175,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,30,2133,0,2.176,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,1,2138,0,2.381,,
patch1-Math-89-ACS.patch,Math,89,Randoop_2019,16,2139,0,2.472,,
patch1-Math-90-ACS.patch,Math,90,Randoop_2019,2,2161,0,2.511,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,15,2165,0,2.179,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Randoop_2019,15,2165,0,2.182,,
patch1-Chart-5-Arja.patch,Chart,5,Randoop_2019,29,2184,0,2.172,,
patch1-Chart-5-Nopol2015.patch,Chart,5,Randoop_2019,29,2184,0,2.18,,
patch1-Math-50-Nopol2015.patch,Math,50,Randoop_2019,9,2209,0,2.247,,
patch1-Math-50-Nopol2015.patch,Math,50,Randoop_2019,10,2209,0,2.272,,
patch1-Lang-43-CapGen.patch,Lang,43,Randoop_2019,8,2213,0,2.242,,
